"User ID","Anonymized User ID","Course Specific Anonymized User ID"
"30166","f6e16b1fd8bc8d1111f42651f9f96a49","13207c78b24bf98538a5c612889f33cc"
"30328","46db5662605b36b734991b31fa5d56ed","289b993b0e38dfc817ea8b0b9d5073ed"
"30526","62ded8b63661831635f01a9a1cf419d8","94228c39b81165c124ab1f7291b98b7b"
"30712","2ae481cda73c4d4cae56f624a3aebaff","44b924793a6b84d31bba94b5a672a58f"
"31159","90985c51cdae819bf8822c514cd8168c","3dadd234cb28517443d4b02787732098"
"31462","13fd7a22bccdfb720274610491b09f55","cee032cb6cf526f5da7cd8839e28a971"
"31480","cda01f8cf0d0d00c236f58263c95f2e6","c39769171d8efcfa707a14d768c3c76b"
"31501","158a3e1cab60dd3bf5dcf355061babe8","958b2c6394247752a902f768bf18edd5"
"31735","d345dd608a388bbaa3beac0e07791cfe","5b36ade250f87866b12ce5c92b9b7c50"
"32557","424c1d0405b73178b64578a137c9af15","9c77dd474140b71b10fef9b1dcf67a05"
"32575","36bd2e3d76d77f6f60f0448894a3b0b5","523bfa00957fe5a9bb4a457bf8328b52"
"33085","247caef7019a3a2bdc8d6f0b67c0a5ad","174870a424a2bc48021becdf41abfa82"
"33238","967ca0b457ab4047d98ba4337ef7a797","90bf3a9c96a63fa50212f941bb76850c"
"34228","71488d7ed8de6f60ffacfb1897f97b45","2290b30b8e4d8ddce5b8846ce454057c"
"34252","34f0027b3554bb5dee07569dd200e424","6c1d91f93b83800b39af442186a2747b"
"34318","e6d45b9bcf5921b39e46830cf71790b1","d3146b3687b40592f8b139baebf61ffc"
"34339","e00cc27a571b62172b977640ccb14927","7e7c0ec6fe64b180a40479b0a94cb20e"
"34918","dd24bbe3bcf2cd981a943b6111099342","81e48c1b653b149c7e8ea10c071166b3"
"35227","4e1bfe135b88b6c614776fcf052e7f16","402b71a92cf5831af778a2cdeaf1ca55"
"35722","9e40080815cb11e6fc25fda6eb481c6d","181dd1584d8c1f3913467fd1586ee4f3"
"35986","6c7ddb0eb5a2240135f3a35066f2325f","27e154dbae0c808dac4b1e6b863571ed"
"37204","9933a8415671ef20d6fe3ed66aea8f72","edd5670f848dc0e45f2b3272306e0fa7"
"37306","5325f5964bafa17169d558ae37bd1b93","0ed68753428892a93bd2272d8e768d24"
"38338","e400fbd7d6e3514d583a0dea711bc78e","01efaafb5f164d34e5383a068cda6ac9"
"38689","e6610337ced54f254ed2587908a707b9","ed09934116eb972bdf18eeeddc36c373"
"39379","9c9e6b774a67db3ae7dcfbc1f65f70b1","63116f6388f55952d4c0271d684d8946"
"39664","bb756c3b0452c8cfaaf4339ca66ab15c","2d5f53f20597056e4dab6eba5426740a"
"40087","ee3885c76ee106de19bcb1c503c3d10e","74eec24d22abe1200d060cd4d4de115b"
"40114","b7bc19cdcc9e7d1d7b8bd80461626f26","e58662a7c67218e00f53725ee6a7ff1e"
"40117","2e98bbf08cce1770d4069ea227da3fd3","8d59b98aabadd9877bc928ca79dd51de"
"40183","0eedf859a8f9824ef74b62ece66b8ecc","4be48b512434c5728c56b07ac613fcd5"
"40309","adb478c48a55cae7a555584f5b8ccc29","79b27d23f77977148da2529a3cc1c6b0"
"40375","d7afc119db6e100643e3b1e69f9dd8d1","8fe0cf36925de9a94445282798f6dae4"
"40456","1c6efb9a39dca89d1dcaf36a80b81d97","099559d72f2096523d8442eca76df7a8"
"40468","3510898963f1f4e3a591b8f52f85640c","9439ec027c8c3f2e69d7066035a63614"
"40558","8499772e43efc3f6de312de874e16981","3b5b692b89436e4ea69fe17fd473e6a1"
"40642","1cd4145bb85ffaef4e059d20ecdcf39e","d9ae31aa1f6569c09939a661dba96b84"
"41029","a47db1a40d4efacc564e4d63697ef45c","69d6c0e94f0d18877fffec9396f46b37"
"41155","e1335e1f142cf2fa787e3ed67bec30ae","496cf3b78187168b56d7048c07ac719d"
"41392","6adf99ae786d2a760c9a4bdf6039df66","271a4e8d38635599b4a5fe79fffae48c"
"41971","115158f8e7443d67dbd7a1deaede32ff","201a261deaebc407eba7ae38bd09eb1f"
"42067","f7466ead7bee2f8812568ac3c2f13989","b6a0b5edee669a78354025fbebc61d71"
"42355","cf88cc30299a7708f3f557dd1713bcbe","ea69af33ef27e3d4c45ce62c34c34910"
"43630","ca679af25b9f98bcbedce78b40726ede","7a14988344135c410e38d794bf451e08"
"44005","f6458359ddf753b094e38b7e7cfb2d6c","52aa7f4b67f4d31fa2847bc4d16c28c1"
"44170","8fd15627208e1d45f1212b1b288fa734","0d5a70b9b97e812d112a51347d0c2575"
"44269","137d54b2474634837cd3bd9bf546483c","fe035b6f17ff93a4fa3c235563ec16b2"
"44629","e598fd57490dd30f3dbdee81d8dd0a6a","ac547ea903e55ab02c03f9a3f09435c7"
"44647","688ac843e438dbe2ebc45bc7b72de8c2","bede59b095ff894e10ab5a74dbc271b0"
"44935","116e25b35638b6951bfe7933bb252a2f","b21d9db8931731eff8d369cde5758c59"
"45007","0d2bef5f7ae8d4e41c4e40547fe4d03d","a129056646cfb7120995cece177e525c"
"45055","da70d9a511b60a3a917f0a58ee5c1e90","b76aaf138f09cd67843c34b98cfcd245"
"45169","73bc71f1445ef49bf77688a0176b8f1e","5da032ab4cae0ec01c2b1cb608b9c5b2"
"46159","fa044a7cc146c102970699510fa9f075","e8b18560cacbd92b1d8dbf20e23909d4"
"46813","f9359eddbf1ab4dcbd28e23206d98df6","48a2e513b9438e805eca7e7ca36ddc1c"
"47233","e2356a276988d6a25214989854105519","dd0739a26f72dbbd4698b4f8c9fd6056"
"47797","96d82b9635ba5a6791d259060567c943","08982b804774c0954951ea9cbc63ec62"
"48259","ddcb39df2dacd5088a9e3ad2f31c277e","6603cc0e02e3d96ee7167b314cb61859"
"48295","581ba2a1bacf3fc08ad9a4b0930febb5","0881f1343905715ca13e00d40aca54e2"
"48466","9817278c49e90bda8db8aeee3d567899","0832ec3d54c3b19a89f0469c6cb79d69"
"49003","48aaaa6f976d3e6bd8f923cc57bc1ba6","abba8e945f6bb1709fd585e376f4a70a"
"49237","161132b4f5a66862b72c305d83d96b15","767a6b0b90b54ad92935534b8d3ba161"
"49468","e301f3c00c18473a47cd4de2a00c016a","31b402dd03b5adb803450d75471e7f90"
"49507","f852daceef1a5f9d7a51faac86a31963","6d2e202eeef45faeff6ec6c90b396d0e"
"49717","91f322f99058a97be6bac099b8030e2f","051ccd2c40d224166114919fbd05308c"
"50038","4fab2eca772ff3685b365a7220c877ee","9675ad1850912064967d750c81afb1c6"
"50902","e7868ec1c45a75032752aa85d53b8235","496016166b75d45a8759994fee7a9d2e"
"50920","fa8a427e290cee49c50ea018a0c2e0dc","99cb5beea83785a5652c6fa906798a2d"
"50956","90c237e11abc59484bdd61dbfe789db0","4e0b5d016d6622aca652c8bdd04fa5a5"
"51019","e0e006aab7fc5caa2d263c27740b7ab5","9f1338d972da156586d2bdeaf4a6016a"
"51328","80cd6d5cb5057609287253d132ca7f43","ad3331173020035008db035f7328ff80"
"51634","0a34c4e6682024a2afa919a21dff9617","2766b184169c51bd5207cd75fe6a65f1"
"52210","66c7ed5b75985e85640d80d0ef328a64","bc2f53f9716726f3a0303dba806d249f"
"52387","5cbcc7bcc520c173736918f25a0bf4f4","58cca29c4423c99765fd40429934d970"
"52585","adde64a14195b2f2f829bc409f6cfa23","4f28cf91619f3552504fd2180c018ab5"
"52612","36de14134ebe4b92f6650a8370a87d89","6b3c02da15c82bf7f475cfa32c95c9df"
"53176","bb291fc3883607139e8d4dcc7f09bf9a","cfeb4d64782af2dd77af6bbda71ac667"
"53863","fb3bc3e28db7d875b34f9eed58bf5ccd","199621f884c79bc730702babdb18bb34"
"54823","4f9bcabeca7dd88f374c37b7af1f503e","92b496befed2a0ee533fbb7645956b6b"
"54958","8120b1a9774ad41eac2fde5521bbfc30","0cc4cda79fb982b14c952e4a1a6e370c"
"55792","c4f5a40baf99e437fcea0c3f20914b47","a8de72b7a81fde05f6977c09414acb6d"
"55906","96b0c9230c7a0ba33d474e06ed617448","0d03be7adbe8b01b45d447c758253c39"
"56374","cf5dd5f588aa0a7e84befd6c09c87502","7ecda49143b441f3be3bf666aefa947e"
"56608","53cf18b369f8baa294c021f5873ff126","d747071ff7e0f06ed0644eb6b472a3f3"
"56683","9c80752cf15435e794a8969197d7339f","98b33595f1970926b50be8136217446c"
"57262","283b4dbf45548c7c82e62957741844a1","f8ec36b8d3e2a50b2eec99968cba152c"
"58021","835bee38a3de764e9679342eed0dd8e9","d31fa3d1506de9a54a4dd3c9373e27c6"
"58702","606c5e40b618d9908e644a059851aea7","22e1b78c780a616759216a577c11caba"
"59176","4673023417604ddf29638cff86dd67e8","675f9cbf8603255f960a109e79404688"
"59419","6e7436251750223b64a17f8633145aaa","847a9fa00c82a6c362062d9c97cbe8dd"
"59740","6e7baee5de6470846e2e8725c5b27695","dad9d58015794b2e8a5b57b0fa78a158"
"60415","b49d28244f6e83e9cb791285badb7c2c","cd2dfee597611c58e12045c02656ab55"
"60424","209c06359440d438f51f412f2c93d989","ddf349568fa5b80f87655362d94b4180"
"60778","73908878c73da583f9faae15d618b3c7","fdd0044d9f5f31a73561ccea2fb7be3e"
"61054","5aa2a08fa867b39979299aa06353c935","3dff931231aa678b33893408d458e14d"
"61288","0c3753c58501c042f184695b28d5136e","082bb64d7c9c4bba0794246586304af1"
"61330","6ec3c0555b9f9677ef9a54412f194126","8d28f34469b3a58c19e8d62d60c5eb5c"
"62083","da9dfb61a2e6d88c77474e757c73df4e","3146118782507af0e1cf14bcd21ca8b1"
"62287","d40bbb3ec95abb858632a264feb2e572","1c2444cd83192a3f267a0962f9ff3c44"
"62533","41bfda010f47a515f351e75cf4217b44","a4c3ddeb28a358a239d43bbe96344d11"
"63073","af98db96cfdafb597e6f63fc57fa711e","f99440edb19691ff7b003c28defd768b"
"63373","6613527be3d4b77a4ee8cee154aa7b3b","dd1aaa0e91ea6a51b8467c838da8832b"
"63949","cf0531ff7a7efa89bb72a9b715ed185b","19962a5a673dec663ccfe192a2333705"
"64231","b7caa2c0e67a899fa9626e8de501620b","e9c6e295ecafc2012b38f98bd897d101"
"64438","549ad3eba6277073ca17115c1ca44d62","588a3db448fba28bd29a077de007d65c"
"64516","cf0e5340c80a5b996b7f4d09095e4cff","f4c2dc18daf02cf3035593d58b4b2c22"
"65005","97bd21b8dcc80f1518b083594535c0c0","d534fb0135c951d8533307d368bf9cce"
"65341","7cda1aacacf6568aac7a52ffc1695caa","ffad278be58367967e1f1dd16aa1293b"
"66304","dec1a540fa5ebce4e8a6c3d506653d07","10ddd517a71d0a9b2a1efb3b543f6fb1"
"70969","7a662ca9c90fd99163864bb0876ca5ba","8cd68367aeca3965c4ec1d3e030386eb"
"71110","1c389d23aa193367e6afbefdd2f1c1af","2908ffd3837f31e60a6e96052c2ce2b1"
"72856","1f7d01778eeaaba93bcb7895dcdba7c6","4da20ff338c0c249a1426365ed9308cc"
"73135","c4f54d5c8046a46fe8852680a6b5d94d","f413c5dcbc0d7f6ac746c84488ba78cc"
"73270","4c8e416e6e06a2a114787b302246e0eb","06413622e246c07b0e7e2cb209d6f60b"
"73300","b1b5810f8c8a6f259d7d194755fb99b4","8bef2090efae1f1f31b59286c263aaba"
"73369","6edd5022a35f1a39ad0b9313da70a8bc","e1d5a897719f502d265ba5faabc79e95"
"73873","b2232c1643962593fae26ac8ba869715","1f67d8c2eace106a665b6d4f898e85d1"
"73945","5d4c685ce6228e65446153421d149368","51730a11d4adb28700eeb5587016afd6"
"74104","197617cecaa3b79bf32c6b10f2d9b88d","93d9cf68126e2b534ca927e2cb7eaa88"
"74158","9482091eb9146a2a25832b76992bbc6d","46debbacf02bdab637837b32dbe2c921"
"74176","a86f464585929f54ac0343f5115d6d46","fab2b2c79af4c314e4b4fb59d47d49b9"
"74533","9858515491608fcd302e6f0db7cd2fa7","33c7d30d123664038540b10e58902b1d"
"74740","1aaaa52a0e6b7320a06f0dede73ddd32","d0ec9899e4c1f1a327285449f2838723"
"75022","8d3089f0b05fd60b55b01cceb0b847e3","553ec0009253bfe6835e7f6a9adac4c0"
"75025","aba9133134ec327d88c577544b752d9e","548ff485bae1d7b0ef6520238115a626"
"75205","a1a143eb6abade5ed663db73a63958fc","553844d9ca9f6c45abb187cbe260ba97"
"75469","d9c51c65ee228c99c9b99e9c37703610","60b5ba48d6bf733afbc791e9157618f3"
"76030","e4c13c33e1a1c2b82240797d314e9fca","3fc308fad903920fcc25fe59f8c3f3e5"
"77866","20802d8bac8248c9ebe8bb83b76cbf0f","61ada7aa51060dd579b978900c57c810"
"79084","39e8c8048f44509b284974530702dffd","7feb37073f83dc30a891d6105757e965"
"79177","2651e78ebd2b2751dbcf10db5643c743","9a99cdf3266b9a31395ba0893fc4d4d0"
"80365","b3b742484c1541c31f65ca5dc5bc43f0","baf5d22dbdddf367becaa57ff33308e3"
"80557","5af50ee9d099cf7333d63f3e523af3fd","9753eb790451966fed7a1e97d5c487ca"
"80803","69ac38cba1edc247e020a5c32f943318","094e605ca9425e0899fde6dc802ee0b1"
"81433","7efde4d6b8c24dea88a227dae1b62967","020b74dd2ab5577a991ebb3cc086f9c0"
"81556","8a6da065cc76ded9c2d8c6b1918332c7","234a1890a3bbcbdd02b86e9eb9f8259a"
"81796","b49ce12ad81f5ccfc6f264132dc3bc6f","32535b4247719b1f49a61bd23e9e7372"
"82411","11f8ee3a6d4624216c81634c2fb4309a","4da9f4505dbfddbc023567e27d89724c"
"82993","cd27c8e9cbe01a45ac95ae65a7059c18","ff613937b0b0a55a597b49e61c13c890"
"83950","3f796a1209924540a70bf7c1f6abfb61","4275247cf91c5f5379bc5bfcc1364c80"
"84046","1ccef74c6963e5b26e6f8f1e51184493","e01e901d0cd1c1c1afda688ffaf6eea4"
"84130","ecb396effa5097c4da32c17c4a3e8357","fe87c2eb6a9e906127c2c83f519c650e"
"84418","54fffd584504d1e13fb41f1f99c0e099","e40bd52f79c6340f76b5bff85ab8ca4a"
"85900","64a976438f392ddcefb5534d5c378d50","bf38de060b526d8b4d339813db69dae6"
"90022","7727388fec4fec9f5863eedb9aee586e","2586de95bd620e377da199aaeb84b920"
"90028","e04016c6ae22f7803ced00501739e1b2","4cbf304a50f94d013bc5330c7c03bab1"
"90148","a84e4230433b02cef9aaaa45a02c7cf1","2ab1a4e426b08002538f57d88345c0ac"
"90205","7c9b1690d6243c84a4bb6c8cd6485d1f","8c699d35a3a05c75d9b2317008c011e5"
"90409","e4e2d51d882a8620fd0a064f0550fa60","9d25bfb09e61d48da0490e500e22482a"
"91132","83e6a433b0ed4dd83cd0ea0ba4e3b55e","513707695cc40ec9a51514330ed1759e"
"92506","90310b66f8454fa89a58ede7a0160f6e","864665c9d1eec67fcbeeb931c3266dac"
"94477","e9cd560f4d2f2221370a28c9277ce18e","d103b9398660c8794cacd0461ba39a51"
"94480","b38227f063b9bab40365375f54ea54b6","67ef66c73cc05695b3fb0aa7841276f2"
"94945","eb299fffa9891c3bb7793d12638f84ee","5115d9ca9989b7c79f4ac6777a0c8011"
"95983","81dbb7e6e5c57aeebc70c9c6d0f892ba","7b232891a8d1f19c01bc2a44fec7bfef"
"96595","5f6da0c9f4f6728bb04e206a2e0e70b6","b04c9bb8c5c77bd19f57fc895fd597d2"
"97066","600012dc1e4e672c62dff5d5a9a364f6","aef4bfd0bdfd4b4b38ed6da75528b498"
"97420","a39512d1951b73c975266eca008e077a","4c7cfca2ed235cca8eb9d98bd1bc3564"
"98215","0611b733325fd510c5f316aa9af20c81","8bc66a1bdcdd2f309b2520489c914e2e"
"98263","dafe1d631c2f39cdfa0c17057b7890fc","c641ab3c136537ecfd020f41c006b6df"
"98896","2e5c2372348752683afa62e243081994","3e9b636cd5a4c8ed4fe4d1367c55b378"
"101197","975760da5e0f2f4c46bdc0dd72ab72d7","afc4462e18b02c7141d3c8474fe20e1e"
"101827","651a81b2f22111af4540b7b7f568cc84","41056525a2383fd4b7be881007a584a8"
"102193","bca30d45aab1109d170a2c6011595055","94c2aa2f0fd5ac1f3e6f7b3894536ff1"
"102616","4b3bb71a87d24507ae3818d821346be9","b0647b18f2fcdae1bb3b6e40e54931df"
"103840","f3a2116108b80aabb9b8ba53cb9b8102","bce17d1e61e19fc1989d4249c77be725"
"104158","32aa4b5e6a588f85c993c2ea9e1cadfb","e1b0653661dd8473f29f0b4ca42bb2a8"
"104638","6534d9bbce6d0e1212a2a2f72ce4778f","5e8385e99b861a93b700b916e507cf70"
"104863","6fd717e4cea5c9105a581fc70b477629","7e0c9eaae7b06b04ced894776d81c8e8"
"105445","195b10215d690ffa310768b84ec38b20","f2816674110b279f29edb31836b18323"
"105790","9920a08b7d45e24dcdf95a9622753b5d","5414510bdfc49443728a6da5ee4e9303"
"105859","08746c38508e5f7e5cd043e919a322cd","e6988be01c7bdd6fec050c3022dbd3b0"
"105934","046c002acab9b2faa469dc2c04063e70","ac254148813644a61ead37e281cff0bd"
"106183","9ef2ecf07f7dd01fcb96c6ead1de5f25","ceaa9308aaa9888e6d4d9ee0cbf05239"
"106360","9f91068204b5da291c9e6792f54191fb","9ac5436dbfa752f6eb4b2b0bab816e48"
"106369","9533a07235ca5c70cbb4c1334d0bce4f","0b35db225dd68f428a4c6fa8e18f4b50"
"107794","37617a2c2b86114134434b086dc64909","c05eacb457f5d490759fb2b8c97f7d21"
"108142","1751924d13bcc3367d0d8ac7f0fc9757","5854c53a10157ba69c403f29f4b81a53"
"108157","ecc91948a60431c52ae68d628a41e012","2083d14487a0cd7b46d684443a63fb15"
"108949","13e8efbc212b27b8c2db3543fabe022a","caaaed006bbc34f52ec64102022bdc93"
"109537","1811e1c571cec7bad7996ec15043adcb","b456ece4f7aabad6eee48e920eaea6cf"
"109765","ab2d87d32beb93d775c2bb6be1bab167","1afec7dd7bfc224bbf92392ae925fb72"
"110440","dafe5b59c34359d4098a4007c3b3acc0","94af5b2b56b84d4447bfe05f76e4a4eb"
"110485","dbdc13bc5241f427283785048ea8994b","363744e3df468c0d5b312502da2e727a"
"111127","53b3245b69b9838f379189ff03c61461","8597f4d9f6b3a3e2133d64adca0a726e"
"111154","bc253745ec2b9aae3a8a424b9077ee25","af271b7854941ad5a2316e26ef47c702"
"111991","724042603147fe7910424c07784f4b24","e993b8e0040ef80c7a03dbc512fdc8c3"
"112498","ebdd759259936f86eb56ca2e589ee30c","84d16c720fe5c3d80d54c73dc1231bb4"
"113704","16737564e5475d12cc82fcb01532bef1","a504fa14f0b259a43197267f73c2b172"
"113935","6a89888b7b4a2f6472921e5253fa27e8","0df737b85d67a659c5ea0af39b2b9cf4"
"114871","5bb1dcc5c5849084e4264238b4e6db8d","e3b743297e9a46b384d8a10e655dfb00"
"114886","75d6803783986895ca02e16b03cb4963","697c22ba692df23a8ba9f99537cfaf95"
"115753","9a09eacebc9262a4c34bb3b83dab30fd","e9936ce88fe31fbb65bc0ef5d7f2a88b"
"116482","47c9888048073ea564428b5fe1719ce6","13eb747b602072205f1fb0b907ac5d57"
"116527","f1f20aa95f010dca2c943fa7396028a2","093e889d57c149afce8265138bd0d00f"
"116569","799f1b6fe43ae461e5ad63d74dfdd4a6","5e05fd9dcfe0d306668d31d584952cd9"
"116653","d2f617756b12308407e800a151970173","3a7723b7d7d2884f9a1a7fe8bb302bae"
"116857","13bf8bda565e85cb28d1ce281fc8aba9","2d3c5392bc15b5e0506307ae085f0f74"
"117163","8f347708f7b0df9d75e0b890369683f2","c76e3889de6e9ef881d23b6d30e01f02"
"117619","5c423bceb54aff7da46f9f583f9fd897","dd0d0a0646375cc51147cd3e7529a3d5"
"118135","e1876de76eb4bf35d61429a376dc82fc","ac827602648da0c7c9a5cce82f3d3fd1"
"118291","579e0a4a113ab8a879e8200bece25411","b97198eb0b02fa3abbad360b97923a0f"
"118576","c6c3014a9d261d5c9f530390e0e2f611","9516b15cd56115eb420f3fd94a40aa63"
"119860","063f148ce2aa48f58711e5f385cd8040","b9c00f8423cdc0fe3472b4f3b450c08f"
"119989","4d627c80f4e73fb74b9adbad0c24c476","225fd509fc3399bd204c872d13256dd1"
"120532","b75d03c73c628339c722e91d2e4ebb9c","d75ee717e4347589e37ef44f98f71ef3"
"120565","24d7fa4136f490313d9d14fbb3950af2","90b92929cc174702832994e2f54c8bac"
